Journal_Entry_Line,Amount,Journal_Entry_Text,Account_Number,Posting_Date,User_ID,Creation_Date,Debit,Credit,Debit_Credit_Type,Month,Weekday,Product,Branch
866,-490865.12,Filiale_1220__Tomaten,3908000304,2022-06-14,FW,2022-06-30,0.00,-490865.12,H,7,Tuesday,Tomaten,Filiale_1220
867,-3015.00,Filiale_1220__Tomaten,3908000304,2022-06-15,FW,2022-06-30,0.00,-3015.00,H,7,Wednesday,Tomaten,Filiale_1220
868,-153765.00,Filiale_1220__Tomaten,3908000304,2022-06-16,FW,2022-06-30,0.00,-153765.00,H,7,Thursday,Tomaten,Filiale_1220
869,-11959.50,Filiale_1220__Tomaten,3908000304,2022-06-17,FW,2022-06-30,0.00,-11959.50,H,7,Friday,Tomaten,Filiale_1220
870,-35400.12,Filiale_1220__Tomaten,3908000304,2022-06-18,FW,2022-06-30,0.00,-35400.12,H,7,Saturday,Tomaten,Filiale_1220
871,-92963.51,Filiale_1220__Tomaten,3908000304,2022-06-18,FW,2022-06-30,0.00,-92963.51,H,7,Saturday,Tomaten,Filiale_1220
872,-4104.42,Filiale_1220__Tomaten,3908000304,2022-06-20,FW,2022-06-30,0.00,-4104.42,H,7,Monday,Tomaten,Filiale_1220
873,-2125.58,Filiale_1220__Tomaten,3908000304,2022-06-21,FW,2022-06-30,0.00,-2125.58,H,7,Tuesday,Tomaten,Filiale_1220
874,-33348.92,Filiale_1220__Tomaten,3908000304,2022-06-22,FW,2022-06-30,0.00,-33348.92,H,7,Wednesday,Tomaten,Filiale_1220
875,-16417.68,Filiale_1220__Tomaten,3908000304,2022-06-23,FW,2022-06-30,0.00,-16417.68,H,7,Thursday,Tomaten,Filiale_1220
876,-1238.16,Filiale_1220__Tomaten,3908000304,2022-06-24,FW,2022-06-30,0.00,-1238.16,H,7,Friday,Tomaten,Filiale_1220
877,-9045.00,Filiale_1220__Tomaten,3908000304,2022-06-25,FW,2022-06-30,0.00,-9045.00,H,7,Saturday,Tomaten,Filiale_1220
878,-703.50,Filiale_1220__Tomaten,3908000304,2022-06-25,FW,2022-06-30,0.00,-703.50,H,7,Saturday,Tomaten,Filiale_1220
879,-403773.83,Filiale_1220__Tomaten,3908000304,2022-06-27,FW,2022-06-30,0.00,-403773.83,H,7,Monday,Tomaten,Filiale_1220
880,-3280660.70,Filiale_1220__Tomaten,3908000304,2022-06-28,FW,2022-06-30,0.00,-3280660.70,H,7,Tuesday,Tomaten,Filiale_1220
881,-1615094.30,Filiale_1220__Tomaten,3908000304,2022-06-29,FW,2022-06-30,0.00,-1615094.30,H,7,Wednesday,Tomaten,Filiale_1220
882,-3482547.11,Filiale_1220__Tomaten,3908000304,2022-06-30,FW,2022-06-30,0.00,-3482547.11,H,7,Thursday,Tomaten,Filiale_1220
883,-121790.93,Filiale_1220__Tomaten,3908000304,2022-07-01,FW,2022-07-31,0.00,-121790.93,H,7,Friday,Tomaten,Filiale_1220
884,-9113701.80,Filiale_1220__Tomaten,3908000304,2022-07-02,FW,2022-07-31,0.00,-9113701.80,H,7,Saturday,Tomaten,Filiale_1220
885,-1005.00,Filiale_1220__Tomaten,3908000304,2022-07-02,FW,2022-07-31,0.00,-1005.00,H,7,Saturday,Tomaten,Filiale_1220
886,-21808.50,Filiale_1220__Tomaten,3908000304,2022-07-04,FW,2022-07-31,0.00,-21808.50,H,7,Monday,Tomaten,Filiale_1220
887,-280395.00,Filiale_1220__Tomaten,3908000304,2022-07-05,FW,2022-07-31,0.00,-280395.00,H,7,Tuesday,Tomaten,Filiale_1220
897,-17688.00,Filiale_1220__Tomaten,3908000304,2022-07-15,FW,2022-07-31,0.00,-17688.00,H,7,Friday,Tomaten,Filiale_1220
898,-505774.29,Filiale_1220__Tomaten,3908000304,2022-07-16,FW,2022-07-31,0.00,-505774.29,H,7,Saturday,Tomaten,Filiale_1220
899,-1347843.69,Filiale_1220__Tomaten,3908000304,2022-07-16,FW,2022-07-31,0.00,-1347843.69,H,7,Saturday,Tomaten,Filiale_1220
1815,-92963.51,Filiale_1220__Tomaten,3908000304,2022-04-23,FW,2022-04-30,0.00,-92963.51,H,1,Saturday,Tomaten,Filiale_1220
1835,-92963.51,Filiale_1220__Tomaten,3908000304,2022-04-23,FW,2022-04-30,0.00,-92963.51,H,1,Saturday,Tomaten,Filiale_1220
46,-108196.29,Filiale_1080__Karotten,3908000304,2022-03-17,FW,2022-03-31,0.00,-108196.29,H,1,Thursday,Karotten,Filiale_1080
47,-3093806.07,Filiale_1080__Karotten,3908000304,2022-03-18,FW,2022-03-31,0.00,-3093806.07,H,1,Friday,Karotten,Filiale_1080
48,-842325.77,Filiale_1080__Karotten,3908000304,2022-03-19,FW,2022-03-31,0.00,-842325.77,H,1,Saturday,Karotten,Filiale_1080
49,-358702.59,Filiale_1080__Karotten,3908000304,2022-03-19,FW,2022-03-31,0.00,-358702.59,H,1,Saturday,Karotten,Filiale_1080
434,-8271937.92,Filiale_1080__Karotten,3908000304,2022-04-09,FW,2022-04-30,0.00,-8271937.92,H,4,Saturday,Karotten,Filiale_1080
435,-3035015.58,Filiale_1080__Karotten,3908000304,2022-04-09,FW,2022-04-30,0.00,-3035015.58,H,4,Saturday,Karotten,Filiale_1080
436,-351885.68,Filiale_1080__Karotten,3908000304,2022-04-11,FW,2022-04-30,0.00,-351885.68,H,4,Monday,Karotten,Filiale_1080
437,-185005.43,Filiale_1080__Karotten,3908000304,2022-04-12,FW,2022-04-30,0.00,-185005.43,H,4,Tuesday,Karotten,Filiale_1080
438,-2859073.25,Filiale_1080__Karotten,3908000304,2022-04-13,FW,2022-04-30,0.00,-2859073.25,H,4,Wednesday,Karotten,Filiale_1080
439,-1407543.71,Filiale_1080__Karotten,3908000304,2022-04-14,FW,2022-04-30,0.00,-1407543.71,H,4,Thursday,Karotten,Filiale_1080
440,-106140.06,Filiale_1080__Karotten,3908000304,2022-04-15,FW,2022-04-30,0.00,-106140.06,H,4,Friday,Karotten,Filiale_1080
441,-43985.84,Filiale_1080__Karotten,3908000304,2022-04-16,FW,2022-04-30,0.00,-43985.84,H,4,Saturday,Karotten,Filiale_1080
442,-21808.50,Filiale_1080__Karotten,3908000304,2022-04-16,FW,2022-04-30,0.00,-21808.50,H,4,Saturday,Karotten,Filiale_1080
443,-280619.12,Filiale_1080__Karotten,3908000304,2022-04-18,FW,2022-04-30,0.00,-280619.12,H,4,Monday,Karotten,Filiale_1080
444,-2232371.33,Filiale_1080__Karotten,3908000304,2022-04-19,FW,2022-04-30,0.00,-2232371.33,H,4,Tuesday,Karotten,Filiale_1080
445,-1099013.73,Filiale_1080__Karotten,3908000304,2022-04-20,FW,2022-04-30,0.00,-1099013.73,H,4,Wednesday,Karotten,Filiale_1080
446,-82874.31,Filiale_1080__Karotten,3908000304,2022-04-21,FW,2022-04-30,0.00,-82874.31,H,4,Thursday,Karotten,Filiale_1080
447,-2369747.79,Filiale_1080__Karotten,3908000304,2022-04-22,FW,2022-04-30,0.00,-2369747.79,H,4,Friday,Karotten,Filiale_1080
448,-6229333.71,Filiale_1080__Karotten,3908000304,2022-04-23,FW,2022-04-30,0.00,-6229333.71,H,4,Saturday,Karotten,Filiale_1080
449,-274752.93,Filiale_1080__Karotten,3908000304,2022-04-23,FW,2022-04-30,0.00,-274752.93,H,4,Saturday,Karotten,Filiale_1080
450,-226125.00,Filiale_1080__Karotten,3908000304,2022-04-25,FW,2022-04-30,0.00,-226125.00,H,4,Monday,Karotten,Filiale_1080
451,-17587.50,Filiale_1080__Karotten,3908000304,2022-04-26,FW,2022-04-30,0.00,-17587.50,H,4,Tuesday,Karotten,Filiale_1080
452,-83233.10,Filiale_1080__Karotten,3908000304,2022-04-27,FW,2022-04-30,0.00,-83233.10,H,4,Wednesday,Karotten,Filiale_1080
453,-2380010.85,Filiale_1080__Karotten,3908000304,2022-04-28,FW,2022-04-30,0.00,-2380010.85,H,4,Thursday,Karotten,Filiale_1080
454,-6188209.11,Filiale_1080__Karotten,3908000304,2022-04-29,FW,2022-04-30,0.00,-6188209.11,H,4,Friday,Karotten,Filiale_1080
455,-2242039.43,Filiale_1080__Karotten,3908000304,2022-04-30,FW,2022-04-30,0.00,-2242039.43,H,4,Saturday,Karotten,Filiale_1080
456,-1103773.41,Filiale_1080__Karotten,3908000304,2022-04-30,FW,2022-05-31,0.00,-1103773.41,H,4,Saturday,Karotten,Filiale_1080
457,-275942.85,Filiale_1080__Karotten,3908000304,2022-05-02,FW,2022-05-31,0.00,-275942.85,H,4,Monday,Karotten,Filiale_1080
458,-31657.50,Filiale_1080__Karotten,3908000304,2022-05-03,FW,2022-05-31,0.00,-31657.50,H,4,Tuesday,Karotten,Filiale_1080
459,-407025.00,Filiale_1080__Karotten,3908000304,2022-05-04,FW,2022-05-31,0.00,-407025.00,H,4,Wednesday,Karotten,Filiale_1080
460,-1306986.42,Filiale_1080__Karotten,3908000304,2022-05-05,FW,2022-05-31,0.00,-1306986.42,H,4,Thursday,Karotten,Filiale_1080
461,-17166.41,Filiale_1080__Karotten,3908000304,2022-05-06,FW,2022-05-31,0.00,-17166.41,H,4,Friday,Karotten,Filiale_1080
462,-490865.12,Filiale_1080__Karotten,3908000304,2022-05-07,FW,2022-05-31,0.00,-490865.12,H,4,Saturday,Karotten,Filiale_1080
463,-227647.58,Filiale_1080__Karotten,3908000304,2022-05-07,FW,2022-05-31,0.00,-227647.58,H,4,Saturday,Karotten,Filiale_1080
464,-462409.55,Filiale_1080__Karotten,3908000304,2022-05-09,FW,2022-05-31,0.00,-462409.55,H,4,Monday,Karotten,Filiale_1080
465,-56912.15,Filiale_1080__Karotten,3908000304,2022-05-10,FW,2022-05-31,0.00,-56912.15,H,4,Tuesday,Karotten,Filiale_1080
466,-11959.50,Filiale_1080__Karotten,3908000304,2022-05-11,FW,2022-05-31,0.00,-11959.50,H,4,Wednesday,Karotten,Filiale_1080
467,-153765.00,Filiale_1080__Karotten,3908000304,2022-05-12,FW,2022-05-31,0.00,-153765.00,H,4,Thursday,Karotten,Filiale_1080
468,-4104.42,Filiale_1080__Karotten,3908000304,2022-05-13,FW,2022-05-31,0.00,-4104.42,H,4,Friday,Karotten,Filiale_1080
469,-33348.92,Filiale_1080__Karotten,3908000304,2022-05-14,FW,2022-05-31,0.00,-33348.92,H,4,Saturday,Karotten,Filiale_1080
470,-2125.58,Filiale_1080__Karotten,3908000304,2022-05-14,FW,2022-05-31,0.00,-2125.58,H,4,Saturday,Karotten,Filiale_1080
471,-16417.68,Filiale_1080__Karotten,3908000304,2022-05-16,FW,2022-05-31,0.00,-16417.68,H,4,Monday,Karotten,Filiale_1080
472,-1238.16,Filiale_1080__Karotten,3908000304,2022-05-17,FW,2022-05-31,0.00,-1238.16,H,4,Tuesday,Karotten,Filiale_1080
473,-35400.12,Filiale_1080__Karotten,3908000304,2022-05-18,FW,2022-05-31,0.00,-35400.12,H,4,Wednesday,Karotten,Filiale_1080
474,-92963.51,Filiale_1080__Karotten,3908000304,2022-05-19,FW,2022-05-31,0.00,-92963.51,H,4,Thursday,Karotten,Filiale_1080
475,-9045.00,Filiale_1080__Karotten,3908000304,2022-05-20,FW,2022-05-31,0.00,-9045.00,H,4,Friday,Karotten,Filiale_1080
476,-703.50,Filiale_1080__Karotten,3908000304,2022-05-21,FW,2022-05-31,0.00,-703.50,H,4,Saturday,Karotten,Filiale_1080
477,-3280660.70,Filiale_1080__Karotten,3908000304,2022-05-21,FW,2022-05-31,0.00,-3280660.70,H,4,Saturday,Karotten,Filiale_1080
478,-403773.83,Filiale_1080__Karotten,3908000304,2022-05-23,FW,2022-05-31,0.00,-403773.83,H,4,Monday,Karotten,Filiale_1080
479,-1615094.30,Filiale_1080__Karotten,3908000304,2022-05-24,FW,2022-05-31,0.00,-1615094.30,H,4,Tuesday,Karotten,Filiale_1080
480,-3482547.11,Filiale_1080__Karotten,3908000304,2022-05-25,FW,2022-05-31,0.00,-3482547.11,H,4,Wednesday,Karotten,Filiale_1080
481,-121790.93,Filiale_1080__Karotten,3908000304,2022-05-26,FW,2022-05-31,0.00,-121790.93,H,4,Thursday,Karotten,Filiale_1080
482,-9113701.80,Filiale_1080__Karotten,3908000304,2022-05-27,FW,2022-05-31,0.00,-9113701.80,H,4,Friday,Karotten,Filiale_1080
483,-298485.00,Filiale_1080__Karotten,3908000304,2022-05-28,FW,2022-05-31,0.00,-298485.00,H,4,Saturday,Karotten,Filiale_1080
484,-23215.50,Filiale_1080__Karotten,3908000304,2022-05-28,FW,2022-05-31,0.00,-23215.50,H,4,Saturday,Karotten,Filiale_1080
493,-234561.98,Filiale_1080__Karotten,3908000304,2022-06-07,FW,2022-06-30,0.00,-234561.98,H,4,Tuesday,Karotten,Filiale_1080
494,-476454.42,Filiale_1080__Karotten,3908000304,2022-06-08,FW,2022-06-30,0.00,-476454.42,H,4,Wednesday,Karotten,Filiale_1080
495,-58640.75,Filiale_1080__Karotten,3908000304,2022-06-09,FW,2022-06-30,0.00,-58640.75,H,4,Thursday,Karotten,Filiale_1080
496,-505774.29,Filiale_1080__Karotten,3908000304,2022-06-10,FW,2022-06-30,0.00,-505774.29,H,4,Friday,Karotten,Filiale_1080
497,-1347843.69,Filiale_1080__Karotten,3908000304,2022-06-11,FW,2022-06-30,0.00,-1347843.69,H,4,Saturday,Karotten,Filiale_1080
498,-17688.00,Filiale_1080__Karotten,3908000304,2022-06-11,FW,2022-06-30,0.00,-17688.00,H,4,Saturday,Karotten,Filiale_1080
499,-36180.00,Filiale_1080__Karotten,3908000304,2022-06-13,FW,2022-06-30,0.00,-36180.00,H,4,Monday,Karotten,Filiale_1080
1817,-3035015.58,Filiale_1080__Karotten,3908000304,2022-04-09,FW,2022-04-30,0.00,-3035015.58,H,4,Saturday,Karotten,Filiale_1080
1818,-21808.50,Filiale_1080__Karotten,3908000304,2022-04-16,FW,2022-04-30,0.00,-21808.50,H,4,Saturday,Karotten,Filiale_1080
1819,-274752.93,Filiale_1080__Karotten,3908000304,2022-04-23,FW,2022-04-30,0.00,-274752.93,H,4,Saturday,Karotten,Filiale_1080
1837,-3035015.58,Filiale_1080__Karotten,3908000304,2022-04-09,FW,2022-04-30,0.00,-3035015.58,H,4,Saturday,Karotten,Filiale_1080
1838,-21808.50,Filiale_1080__Karotten,3908000304,2022-04-16,FW,2022-04-30,0.00,-21808.50,H,4,Saturday,Karotten,Filiale_1080
1839,-274752.93,Filiale_1080__Karotten,3908000304,2022-04-23,FW,2022-04-30,0.00,-274752.93,H,4,Saturday,Karotten,Filiale_1080
60,-6229333.71,Filiale_1220__Orangen,3908000304,2022-03-31,FW,2022-03-31,0.00,-6229333.71,H,1,Thursday,Orangen,Filiale_1220
61,-226125.00,Filiale_1220__Orangen,3908000304,2022-04-01,FW,2022-04-30,0.00,-226125.00,H,1,Friday,Orangen,Filiale_1220
62,-17587.50,Filiale_1220__Orangen,3908000304,2022-04-02,FW,2022-04-30,0.00,-17587.50,H,1,Saturday,Orangen,Filiale_1220
63,-275942.85,Filiale_1220__Orangen,3908000304,2022-04-02,FW,2022-04-30,0.00,-275942.85,H,1,Saturday,Orangen,Filiale_1220
64,-2242039.43,Filiale_1220__Orangen,3908000304,2022-04-04,FW,2022-04-30,0.00,-2242039.43,H,1,Monday,Orangen,Filiale_1220
65,-1103773.41,Filiale_1220__Orangen,3908000304,2022-04-05,FW,2022-04-30,0.00,-1103773.41,H,1,Tuesday,Orangen,Filiale_1220
66,-2380010.85,Filiale_1220__Orangen,3908000304,2022-04-06,FW,2022-04-30,0.00,-2380010.85,H,1,Wednesday,Orangen,Filiale_1220
67,-83233.10,Filiale_1220__Orangen,3908000304,2022-04-07,FW,2022-04-30,0.00,-83233.10,H,1,Thursday,Orangen,Filiale_1220
68,-688209.11,Filiale_1220__Orangen,3908000304,2022-04-08,FW,2022-04-30,0.00,-688209.11,H,1,Friday,Orangen,Filiale_1220
69,-31657.50,Filiale_1220__Orangen,3908000304,2022-04-09,FW,2022-04-30,0.00,-31657.50,H,1,Saturday,Orangen,Filiale_1220
200,-462409.55,Filiale_1080__Kartoffel,3908000304,2022-08-18,FW,2022-08-31,0.00,-462409.55,H,2,Thursday,Kartoffel,Filiale_1080
201,-227647.58,Filiale_1080__Kartoffel,3908000304,2022-08-19,FW,2022-08-31,0.00,-227647.58,H,2,Friday,Kartoffel,Filiale_1080
202,-1306986.42,Filiale_1080__Kartoffel,3908000304,2022-08-20,FW,2022-08-31,0.00,-1306986.42,H,2,Saturday,Kartoffel,Filiale_1080
203,-17166.41,Filiale_1080__Kartoffel,3908000304,2022-08-20,FW,2022-08-31,0.00,-17166.41,H,2,Saturday,Kartoffel,Filiale_1080
204,-490865.12,Filiale_1080__Kartoffel,3908000304,2022-08-22,FW,2022-08-31,0.00,-490865.12,H,2,Monday,Kartoffel,Filiale_1080
205,-56912.15,Filiale_1080__Kartoffel,3908000304,2022-08-23,FW,2022-08-31,0.00,-56912.15,H,2,Tuesday,Kartoffel,Filiale_1080
206,-11959.50,Filiale_1080__Kartoffel,3908000304,2022-08-24,FW,2022-08-31,0.00,-11959.50,H,2,Wednesday,Kartoffel,Filiale_1080
207,-153765.00,Filiale_1080__Kartoffel,3908000304,2022-08-25,FW,2022-08-31,0.00,-153765.00,H,2,Thursday,Kartoffel,Filiale_1080
208,-2125.58,Filiale_1080__Kartoffel,3908000304,2022-08-26,FW,2022-08-31,0.00,-2125.58,H,2,Friday,Kartoffel,Filiale_1080
209,-4104.42,Filiale_1080__Kartoffel,3908000304,2022-08-27,FW,2022-08-31,0.00,-4104.42,H,2,Saturday,Kartoffel,Filiale_1080
210,-16417.68,Filiale_1080__Kartoffel,3908000304,2022-08-27,FW,2022-08-31,0.00,-16417.68,H,2,Saturday,Kartoffel,Filiale_1080
211,-33348.92,Filiale_1080__Kartoffel,3908000304,2022-08-29,FW,2022-08-31,0.00,-33348.92,H,2,Monday,Kartoffel,Filiale_1080
212,-35400.12,Filiale_1080__Kartoffel,3908000304,2022-08-30,FW,2022-08-31,0.00,-35400.12,H,2,Tuesday,Kartoffel,Filiale_1080
213,-92963.51,Filiale_1080__Kartoffel,3908000304,2022-08-31,FW,2022-08-31,0.00,-92963.51,H,2,Wednesday,Kartoffel,Filiale_1080
214,-1238.16,Filiale_1080__Kartoffel,3908000304,2022-09-01,FW,2022-09-30,0.00,-1238.16,H,2,Thursday,Kartoffel,Filiale_1080
215,-9045.00,Filiale_1080__Kartoffel,3908000304,2022-09-02,FW,2022-09-30,0.00,-9045.00,H,2,Friday,Kartoffel,Filiale_1080
216,-703.50,Filiale_1080__Kartoffel,3908000304,2022-09-03,FW,2022-09-30,0.00,-703.50,H,2,Saturday,Kartoffel,Filiale_1080
217,-398642.30,Filiale_1080__Kartoffel,3908000304,2022-09-03,FW,2022-09-30,0.00,-398642.30,H,2,Saturday,Kartoffel,Filiale_1080
218,-3238970.28,Filiale_1080__Kartoffel,3908000304,2022-09-05,FW,2022-09-30,0.00,-3238970.28,H,2,Monday,Kartoffel,Filiale_1080
219,-120243.23,Filiale_1080__Kartoffel,3908000304,2022-09-06,FW,2022-09-30,0.00,-120243.23,H,2,Tuesday,Kartoffel,Filiale_1080
220,-1594570.19,Filiale_1080__Kartoffel,3908000304,2022-09-07,FW,2022-09-30,0.00,-1594570.19,H,2,Wednesday,Kartoffel,Filiale_1080
221,-8999790.08,Filiale_1080__Kartoffel,3908000304,2022-09-08,FW,2022-09-30,0.00,-8999790.08,H,2,Thursday,Kartoffel,Filiale_1080
222,-3438291.93,Filiale_1080__Kartoffel,3908000304,2022-09-09,FW,2022-09-30,0.00,-3438291.93,H,2,Friday,Kartoffel,Filiale_1080
223,-24622.50,Filiale_1080__Kartoffel,3908000304,2022-09-10,FW,2022-09-30,0.00,-24622.50,H,2,Saturday,Kartoffel,Filiale_1080
224,-316575.00,Filiale_1080__Kartoffel,3908000304,2022-09-10,FW,2022-09-30,0.00,-316575.00,H,2,Saturday,Kartoffel,Filiale_1080
233,-505774.29,Filiale_1080__Kartoffel,3908000304,2022-09-20,FW,2022-09-30,0.00,-505774.29,H,2,Tuesday,Kartoffel,Filiale_1080
234,-17688.00,Filiale_1080__Kartoffel,3908000304,2022-09-21,FW,2022-09-30,0.00,-17688.00,H,2,Wednesday,Kartoffel,Filiale_1080
235,-1347843.69,Filiale_1080__Kartoffel,3908000304,2022-09-22,FW,2022-09-30,0.00,-1347843.69,H,2,Thursday,Kartoffel,Filiale_1080
236,-234561.98,Filiale_1080__Kartoffel,3908000304,2022-09-23,FW,2022-09-30,0.00,-234561.98,H,2,Friday,Kartoffel,Filiale_1080
237,-476454.42,Filiale_1080__Kartoffel,3908000304,2022-09-24,FW,2022-09-30,0.00,-476454.42,H,2,Saturday,Kartoffel,Filiale_1080
238,-58640.75,Filiale_1080__Kartoffel,3908000304,2022-09-24,FW,2022-09-30,0.00,-58640.75,H,2,Saturday,Kartoffel,Filiale_1080
239,-36180.00,Filiale_1080__Kartoffel,3908000304,2022-09-26,FW,2022-09-30,0.00,-36180.00,H,2,Monday,Kartoffel,Filiale_1080
240,-2814.00,Filiale_1080__Kartoffel,3908000304,2022-09-27,FW,2022-09-30,0.00,-2814.00,H,2,Tuesday,Kartoffel,Filiale_1080
241,-246821.97,Filiale_1080__Kartoffel,3908000304,2022-09-28,FW,2022-09-30,0.00,-246821.97,H,2,Wednesday,Kartoffel,Filiale_1080
242,-2005432.28,Filiale_1080__Kartoffel,3908000304,2022-09-29,FW,2022-09-30,0.00,-2005432.28,H,2,Thursday,Kartoffel,Filiale_1080
243,-987289.89,Filiale_1080__Kartoffel,3908000304,2022-09-30,FW,2022-09-30,0.00,-987289.89,H,2,Friday,Kartoffel,Filiale_1080
244,-74449.40,Filiale_1080__Kartoffel,3908000304,2022-10-01,FW,2022-10-31,0.00,-74449.40,H,2,Saturday,Kartoffel,Filiale_1080
245,-5635804.83,Filiale_1080__Kartoffel,3908000304,2022-10-01,FW,2022-10-31,0.00,-5635804.83,H,2,Saturday,Kartoffel,Filiale_1080
246,-2128843.26,Filiale_1080__Kartoffel,3908000304,2022-10-03,FW,2022-10-31,0.00,-2128843.26,H,2,Monday,Kartoffel,Filiale_1080
247,-7738.50,Filiale_1080__Kartoffel,3908000304,2022-10-04,FW,2022-10-31,0.00,-7738.50,H,2,Tuesday,Kartoffel,Filiale_1080
248,-99495.00,Filiale_1080__Kartoffel,3908000304,2022-10-05,FW,2022-10-31,0.00,-99495.00,H,2,Wednesday,Kartoffel,Filiale_1080
249,-137136.27,Filiale_1080__Kartoffel,3908000304,2022-10-06,FW,2022-10-31,0.00,-137136.27,H,2,Thursday,Kartoffel,Filiale_1080
250,-278558.87,Filiale_1080__Kartoffel,3908000304,2022-10-07,FW,2022-10-31,0.00,-278558.87,H,2,Friday,Kartoffel,Filiale_1080
251,-295701.15,Filiale_1080__Kartoffel,3908000304,2022-10-08,FW,2022-10-31,0.00,-295701.15,H,2,Saturday,Kartoffel,Filiale_1080
252,-793976.13,Filiale_1080__Kartoffel,3908000304,2022-10-08,FW,2022-10-31,0.00,-793976.13,H,2,Saturday,Kartoffel,Filiale_1080
253,-10341.45,Filiale_1080__Kartoffel,3908000304,2022-10-10,FW,2022-10-31,0.00,-10341.45,H,2,Monday,Kartoffel,Filiale_1080
254,-65809.41,Filiale_1080__Kartoffel,3908000304,2022-10-11,FW,2022-10-31,0.00,-65809.41,H,2,Tuesday,Kartoffel,Filiale_1080
255,-34284.57,Filiale_1080__Kartoffel,3908000304,2022-10-12,FW,2022-10-31,0.00,-34284.57,H,2,Wednesday,Kartoffel,Filiale_1080
256,-27135.00,Filiale_1080__Kartoffel,3908000304,2022-10-13,FW,2022-10-31,0.00,-27135.00,H,2,Thursday,Kartoffel,Filiale_1080
257,-2110.50,Filiale_1080__Kartoffel,3908000304,2022-10-14,FW,2022-10-31,0.00,-2110.50,H,2,Friday,Kartoffel,Filiale_1080
258,-1380789.60,Filiale_1080__Kartoffel,3908000304,2022-10-15,FW,2022-10-31,0.00,-1380789.60,H,2,Saturday,Kartoffel,Filiale_1080
600,-10341.45,Filiale_1220__Orangen,3908000304,2022-09-22,FW,2022-09-30,0.00,-10341.45,H,5,Thursday,Orangen,Filiale_1220
601,-295701.15,Filiale_1220__Orangen,3908000304,2022-09-23,FW,2022-09-30,0.00,-295701.15,H,5,Friday,Orangen,Filiale_1220
602,-793976.13,Filiale_1220__Orangen,3908000304,2022-09-24,FW,2022-09-30,0.00,-793976.13,H,5,Saturday,Orangen,Filiale_1220
603,-2110.50,Filiale_1220__Orangen,3908000304,2022-09-24,FW,2022-09-30,0.00,-2110.50,H,5,Saturday,Orangen,Filiale_1220
604,-27135.00,Filiale_1220__Orangen,3908000304,2022-09-26,FW,2022-09-30,0.00,-27135.00,H,5,Monday,Orangen,Filiale_1220
605,-639000.11,Filiale_1220__Orangen,3908000304,2022-09-27,FW,2022-09-30,0.00,-639000.11,H,5,Tuesday,Orangen,Filiale_1220
697,-185005.43,Filiale_1220__Orangen,3908000304,2022-12-28,FW,2022-12-31,0.00,-185005.43,H,6,Wednesday,Orangen,Filiale_1220
698,-351885.68,Filiale_1220__Orangen,3908000304,2022-12-29,FW,2022-12-31,0.00,-351885.68,H,6,Thursday,Orangen,Filiale_1220
699,-1407543.71,Filiale_1220__Orangen,3908000304,2022-12-30,FW,2022-12-31,0.00,-1407543.71,H,6,Friday,Orangen,Filiale_1220
1812,-275942.85,Filiale_1220__Orangen,3908000304,2022-04-02,FW,2022-04-30,0.00,-275942.85,H,1,Saturday,Orangen,Filiale_1220
1832,-275942.85,Filiale_1220__Orangen,3908000304,2022-04-02,FW,2022-04-30,0.00,-275942.85,H,1,Saturday,Orangen,Filiale_1220
1852,-20000000.00,Filiale_1210__unbekannt,3908000304,2022-08-28,TM,2022-08-31,,-20000000.00,S,12,Sunday,unbekannt,Filiale_1210
1855,-220000000.00,Filiale_1080__unbekannt,3908000304,2022-06-26,TM,2022-06-30,0.00,-220000000.00,H,12,Sunday,unbekannt,Filiale_1080
1062,-200000000.00,Filiale_1010__unbekannt,3908000304,2022-12-25,TM,2022-12-31,0.00,-200000000.00,H,9,Sunday,unbekannt,Filiale_1010
1343,-100000000.00,Filiale_1090__unbekannt,3908000304,2022-10-09,TM,2022-10-31,0.00,-100000000.00,H,11,Sunday,unbekannt,Filiale_1090
1853,-50000000.00,Filiale_1090__unbekannt,3908000304,2022-09-25,TM,2022-09-30,0.00,-50000000.00,H,12,Sunday,unbekannt,Filiale_1090
1856,-80000000.00,Filiale_1210__unbekannt,3908000304,2022-04-17,TM,2022-04-30,0.00,-80000000.00,H,12,Sunday,unbekannt,Filiale_1210
3,-289440.00,Filiale_1210__Karotten,3908000304,2022-02-02,FW,2022-02-28,0.00,-289440.00,H,1,Wednesday,Karotten,Filiale_1210
4,-72360.00,Filiale_1080__Karotten,3908000304,2022-02-03,FW,2022-02-28,0.00,-72360.00,H,1,Thursday,Karotten,Filiale_1080
5,-4149584.70,Filiale_1090__Kartoffel,3908000304,2022-02-04,FW,2022-02-28,0.00,-4149584.70,H,1,Friday,Kartoffel,Filiale_1090
8,-8700741.27,Filiale_1220__Tomaten,3908000304,2022-02-07,FW,2022-02-28,0.00,-8700741.27,H,1,Monday,Tomaten,Filiale_1220
9,-566723.52,Filiale_1230__Apfel,3908000304,2022-02-08,FW,2022-02-28,0.00,-566723.52,H,1,Tuesday,Apfel,Filiale_1230
24,-36711.65,Filiale_1080__Kartoffel,3908000304,2022-02-23,FW,2022-02-28,0.00,-36711.65,H,1,Wednesday,Kartoffel,Filiale_1080
25,-7728.45,Filiale_1080__Kartoffel,3908000304,2022-02-24,FW,2022-02-28,0.00,-7728.45,H,1,Thursday,Kartoffel,Filiale_1080
